   line             element
   5296.06620       Ar II   
   5296.1750        Fe I    
   5296.3083        Ar I    
   5296.3657        Ar II   
   5296.382         Ni II   
   5296.3883        Ar II   
   5296.4365        Fe I    
   5296.497         Ni III  
   5296.59          C I     
   5296.750         Ne II   
   5296.7949        Ar II   
   5296.8611        Fe II   
   5296.932         C I     
   5296.955         Ar I    
   5297.094         Ca I    
   5297.094         Ca I    
   5297.179         Ar I    
   5297.33          Ar I    
   5297.4           C III   
   5297.4           C III   
   5297.4           C III   
   5297.4           C III   
   5297.4           C III   
   5297.4           C III   
   5297.4003        Fe I    
   5297.432         O II    
   5297.533         Ca III  
   5297.5916        Ar II   
   5297.75          N III   
   5297.811         Ar I    
   5298.            Ne V    
   5298.1005        Fe I    
   5298.114         Fe III  
   5298.1693        Fe I    
   5298.1890        Ne I    
   5298.19          C I     
   5298.2010        Fe I    
   5298.29577       Ar II   
   5298.3215        Fe I    
   5298.460         Ni II
   5298.504         Ca I    
   5298.7           N I     
   5298.7           N I     
   5298.7           N I     
   5298.808         Ni II   
   5298.8531        Fe I    
   5298.860         Fe II   
   5298.8873        O I     
   5298.923         Ni II   
   5298.95          N III   
   5299.            Si VII  
   5299.0           S I     
   5299.0           S I     
   5299.0           S I     
   5299.0444        O I     
   5299.08227       Ar II   
   5299.0885        O I     
   5299.092         Ni II   
   5299.6           S I     
   5299.9           N III   
   5299.926         Fe III  
   5299.97          C I     
   5300.            Si XI
   5300.131         Ni II   
   5300.249         Ni II   
   5300.319         Ni II   
   5300.350         S II    
   5300.505         Ni II   
   5300.550         C I     
   5300.558         S II    
   5300.6693        Ar II   
   5300.6868        Ar II   
   5300.7745        Ar II   
   5300.8           S I     
   5300.8           S I     
   5300.8           S I     
   5300.8           S I     
   5300.8           S I     
   5300.8645        Fe I    
   5300.870         C I     
   5300.903         Ca I    
   5300.949         Ni II
   5301.247         Fe II   
   5301.323         Ca III  
   5301.328         Fe II   
   5301.403         Ca I    
   5301.666         Ni II   
   5301.806         Ni II   
   5301.817         Ca I    
   5301.8625        Fe I    
   5301.9           S I     
   5301.9           S I     
   5301.9           S I     
   5301.9           S I     
   5301.9           S I     
   5301.9           S I     
   5302.0024        Ar II   
   5302.0154        Ar II   
   5302.023         Ni II
   5302.150         Fe II   
   5302.2           N I     
   5302.290         Fe III  
   5302.3004        Fe I    
   5302.360         C I     
   5302.411         Ni II   
   5302.527         Ca I    
   5302.550         Fe II   
   5302.56916       Ar II   
   5302.60          Si III  
   5302.602         Fe III  
   5302.622         Ni II   
   5302.624         Ca I    
   5302.830         Ar I    
   5302.855         Si III  
   5302.87          C I     
   5303.009         Ca I    
   5303.02          C I     
   5303.331         Ni III  
   5303.3951        Fe II   
   5303.429         Si III  
   5303.5349        Fe I    
   5303.575         Ni II   
   5303.646         Ni II   
   5303.696         Ni II   
   5303.736         Fe III  
   5304.14          C I     
   5304.21          Ar I    
   5304.225         Ar I    
   5304.55          C III   
   5304.74          N I     
   5304.7568        Ne I    
   5304.9120        Fe II   
   5304.93          C III   
   5304.93          C III   
   5304.971         Si IV   
   5304.971         Si IV   
   5305.0102        N I     
   5305.14          O II    
   5305.166         Ar I    
   5305.20          Mg III  
   5305.391         Ni II   
   5305.421         Ca I    
   5305.421         Ca I    
   5305.51          O IV    
   5305.54          C III   
   5305.54          C III   
   5305.54          C III   
   5305.543         Ni II
   5305.6856        Ar II   
   5305.751         Ni II   
   5305.822         Ni II   
   5305.965         Fe II   
   5306.123         Ni II   
   5306.129         Fe III  
   5306.180         Fe II   
   5306.255         Ni II   
   5306.3           S I     
   5306.3           S I     
   5306.31          O II    
   5306.315         C I     
   5306.42120       Ar II   
   5306.512         Ni II   
   5306.588         Ni II   
   5306.757         Fe III  
   5306.830         C I     
   5306.839         Fe II   
   5306.899         Fe II   
   5306.9641        Fe I    
   5307.00          Ar I    
   5307.034         Fe II   
   5307.126         Ni II   
   5307.176         Ni II   
   5307.224         Ca II   
   5307.3608        Fe I    
   5307.45          Si III  
   5307.579         Ca I    
   5307.62          Ar I    
   5307.709         Si III  
   5307.76          N IV    
   5307.76          N IV    
   5307.8177        Ar II   
   5308.00          C I     
   5308.0182        Fe I    
   5308.214         Ni II   
   5308.309         Ni II   
   5308.340         Ni II   
   5308.402         Ne III  
   5308.431         Ne II   
   5308.462         Ni II   
   5308.464         Ni II   
   5308.52          O II    
   5308.542         Ar I    
   5308.588         Ni II   
   5308.625         Ni II   
   5308.649         Fe II   
   5308.870         Fe II   
   5308.99          C I     
   5308.99          N VII   
   5309.008         Ni II   
   5309.051         Ni II   
   5309.275         Fe II   
   5309.305         Ni II   
   5309.3510        Fe I    
   5309.3919        N I     
   5309.434         Ne III  
   5309.493         Si IV   
   5309.5131        Ar I    
   5309.589         Ni II   
   5309.65          O II    
   5309.680         Ca III  
   5309.685         Ne III  
   5309.69          O II    
   5309.72          Ca I    
   5309.829         Ni II   
   5309.846         Fe II   
   5309.881         Fe II   
   5309.9102        Ni I    
   5309.922         Fe III  
   5310.006         Ca I    
   5310.057         Ne III  
   5310.086         Ni II   
   5310.2151        Fe I    
   5310.38          Si III  
   5310.39          N I     
   5310.4631        Fe I    
   5310.4772        N I     
   5310.5           S I     
   5310.5           S I     
   5310.5           S I     
   5310.536         Ca I    
   5310.635         Fe II   
   5310.66          Na II   
   5310.830         Al II   
   5310.878         Fe III  
   5310.930         Fe II   
   5311.            Si VII  
   5311.23          N II    
   5311.38          O I     
   5311.4           S I     
   5311.471         Ni II   
   5311.6167        Ar II   
   5311.900         Fe II   
   5311.906         S II    
   5311.942         Ne II   
   5311.942         Ne II   
   5312.165         Ne II   
   5312.165         Ne II   
   5312.256         Ni II   
   5312.3           N I     
   5312.3           N I     
   5312.433         Al II   
   5312.679         Ni II   
   5312.784         Fe II   
   5312.8           N IV    
   5313.07          C I     
   5313.088         Fe III  
   5313.09          N IV    
   5313.09          N IV    
   5313.09          N IV    
   5313.106         Fe II   
   5313.114         Fe II   
   5313.1463        Fe I    
   5313.15          O I     
   5313.15          O I     
   5313.167         Ni II   
   5313.244         Si III  
   5313.359         Ni II   
   5313.4002        Fe I    
   5313.4095        Fe I    
   5313.424         N II    
   5313.45          O I     
   5313.45          O I     
   5313.543         Ni II   
   5313.616         Ni II   
   5313.723         Ar I    
   5313.8           S I     
   5313.8410        Fe I    
   5313.848         Ne II   
   5313.875         Ca I    
   5313.984         Ne II   
   5314.0           N III   
   5314.0           N III   
   5314.0           S I     
   5314.034         Fe II   
   5314.09          Ca II   
   5314.114         Ni II   
   5314.28          N IV    
   5314.28          N IV    
   5314.3           C III   
   5314.3           C III   
   5314.3           C III   
   5314.3           C III   
   5314.3           C III   
   5314.3           C III   
   5314.3           C III   
   5314.36          N III   
   5314.38          O I     
   5314.38          O I     
   5314.38          O I     
   5314.385         Ni II   
   5314.45          N IV    
   5314.45          N IV    
   5314.45          N IV    
   5314.5           S I     
   5314.5           S I     
   5314.5029        O I     
   5314.5029        O I     
   5314.5029        O I     
   5314.535         S II    
   5314.701         Ne III  
   5314.766         Ca III  
   5314.7861        Ne I    
   5314.8679        N I     
   5314.933         Ne III  
   5314.939         Ar I    
   5315.0           N I     
   5315.035         Ni II   
   5315.086         Fe II   
   5315.1553        Fe I    
   5315.190         Ni II   
   5315.2           S I     
   5315.2           S I     
   5315.2           S I     
   5315.4580        Fe I    
   5315.481         S II
   5315.5628        Fe II   
   5315.6           S I     
   5315.6           S I     
   5315.6           S I     
   5315.61          Na II   
   5315.69          Na II   
   5315.752         Ne II   
   5315.819         Ca I    
   5315.932         Ar I    
   5315.99          O I     
   5315.99          O I     
   5315.996         Fe II   
   5316.013         Ne II   
   5316.063         Ne II   
   5316.075         Al II   
   5316.15          O I     
   5316.15          O I     
   5316.15          O I     
   5316.179         Ca III  
   5316.225         Fe II   
   5316.32          O II    
   5316.396         Ca I    
   5316.4182        Fe I    
   5316.57          C I     
   5316.6153        Fe II   
   5316.702         Ni II   
   5316.8042        Ne I    
   5316.85          Al I    
   5316.9309        Fe I    
   5317.0           S I     
   5317.0           S I     
   5317.04          O II    
   5317.11417       Ar II   
   5317.2           O IV    
   5317.401         Ca I    
   5317.42          C I     
   5317.4456        Fe I    
   5317.5143        Fe I    
   5317.5248        Fe I    
   5317.560         Fe II   
   5317.715         Ar I    
   5317.749         Ni III  
   5317.774         Ne III  
   5317.802         Ca I    
   5317.886         Ca I    
   5317.904         Ni II
   5318.0342        Ni I    
   5318.057         Fe II   
   5318.1239        O I     
   5318.148         Ni II   
   5318.187         Fe II   
   5318.26          O II    
   5318.284         Fe II   
   5318.41          C I     
   5318.439         Ne II   
   5318.44          N I     
   5318.532         Ne II   
   5318.5392        O I     
   5318.5392        O I     
   5318.66          N I     
   5318.735         Ar I    
   5318.750         Ne II   
   5318.750         Fe II   
   5318.8           S I     
   5318.8           S I     
   5318.8           S I     
   5318.8           S I     
   5318.8           S I     
   5318.8           S I     
   5318.835         Ne III  
   5318.844         Ne II   
   5318.889         Ni II   
   5318.92          Si II   
   5318.977         Ne III  
   5319.0093        Fe I    
   5319.03          Mg III  
   5319.0356        Fe I    
   5319.155         Ca III  
   5319.186         Fe III  
   5319.209         Ne III  
   5319.2108        Fe I    
   5319.362         Ni II   
   5319.673         Ni II   
   5319.74          N II    
   5319.7630        Fe I    
   5319.778         Ne II   
   5319.848         Ni II   
   5319.8586        Ar II   
   5320.202         N II    
   5320.3502        Fe II   
   5320.429         Ca III  
   5320.430         Fe II   
   5320.44          O II    
   5320.4453        Ni I    
   5320.467         Fe II   
   5320.650         Ne III  
   5320.723         S II    
   5320.757         Fe III  
   5320.774         Fe III  
   5320.87          N III   
   5320.882         Ne III  
   5320.958         N II    
   5321.            Ne V    
   5321.1080        Fe I    
   5321.287         Ca III  
   5321.3           N III   
   5321.3           O V     
   5321.33          Al I    
   5321.335         S II    
   5321.519         Ne III  
   5321.59          N II    
   5321.66          Mg III  
   5321.661         Ne III  
   5321.800         Ne III  
   5321.8354        Fe I    
   5321.842         Ni II   
   5321.893         Ne III  
   5321.905         Ni III  
   5321.908         Fe II   
   5321.929         Ar I    
   5321.97          O II    
   5322.076         Ca I    
   5322.174         Ne III  
   5322.182         Ni II   
   5322.216         S II    
   5322.234         Fe II   
   5322.338         Ni II   
   5322.36          C I     
   5322.388         Ca I    
   5322.502         O II    
   5322.6543        O I     
   5322.6543        O I     
   5322.740         Ca I    
   5322.740         Fe III  
   5322.885         Ni II   
   5323.116         Ca I    
   5323.217         Ni II   
   5323.24          N I     
   5323.265         Ni II   
   5323.404         Ni II   
   5323.5743        Ni I    
   5323.6           S I     
   5323.6           S I     
   5323.6           S I     
   5323.64          N I     
   5323.77          C I     
   5323.87          N I     
   5324.064         C I     
   5324.0979        O I     
   5324.0979        O I     
   5324.0979        O I     
   5324.1788        Fe I    
   5324.51          Ca II   
   5324.51          Ca II   
   5324.72          N IV    
   5324.72          N IV    
   5324.72          N IV    
   5324.72          N IV    
   5324.72          N IV    
   5324.72          N IV    
   5324.722         Al II   
   5324.824         Ar I    
   5324.824         Ar I    
   5324.933         Fe II   
   5324.98          N I     
   5325.4           O IV    
   5325.5532        Fe II   
   5325.6346        O I     
   5325.6346        O I     
   5325.635         Ca III  
   5325.9254        Ni I    
   5326.            Ar VIII 
   5326.146         Ca III  
   5326.32          N I     
   5326.348         Ni II   
   5326.348         Ni II   
   5326.3525        Fe I    
   5326.3967        Ne I    
   5326.804         Ca I    
   5326.935         Fe III  
   5326.995         Fe III  
   5327.0126        Ni I    
   5327.057         Ar I    
   5327.145         Ni II   
   5327.19          N III   
   5327.3           O IV    
   5327.3           O IV    
   5327.3           O IV    
   5327.4           Ca I    
   5327.68          O II    
   5327.68          O II    
   5327.7           O IV    
   5327.704         Ni II   
   5327.756         N II    
   5327.821         Ni II   
   5327.8578        Fe I    
   5327.863         Ar I    
   5328.0387        Fe I    
   5328.042         Ar I    
   5328.057         Ca III  
   5328.272         Fe III  
   5328.3173        Fe I    
   5328.426         Fe II   
   5328.5314        Fe I    
   5328.6175        N I     
   5328.696         Fe II   
   5328.7           S VI    
   5328.7055        Ni I    
   5328.7850        Fe I    
   5328.795         Ni II   
   5328.818         Ni II   
   5328.934         Fe II   
   5329.            Ar VIII 
   5329.0955        O I     
   5329.0992        O I     
   5329.1069        O I     
   5329.124         Fe III  
   5329.352         Fe III  
   5329.4           S I     
   5329.652         Fe II   
   5329.6734        O I     
   5329.6811        O I     
   5329.6902        O I     
   5329.6992        Ar II   
   5329.6994        Ar II   
   5329.931         Fe III  
   5329.9357        Ni I    
   5329.99          N I     
   5330.062         Ni II   
   5330.08          N II    
   5330.199         Ni II   
   5330.20          N I     
   5330.334         Ca I    
   5330.64532       Ar II   
   5330.6682        Ne I    
   5330.7258        O I     
   5330.733         Fe III  
   5330.7349        O I     
   5330.7414        O I     
   5330.7786        Ne I    
   5330.798         Fe III  
   5331.00          N IV    
   5331.00          N IV    
   5331.0417        Ar II   
   5331.520         Ni II   
   5331.65          N I     
   5331.8           S I     
   5331.8           S I     
   5331.8           S I     
   5331.899         Ni II   
   5331.9           S I     
   5331.9           S I     
   5332.160         Ni III  
   5332.1710        Fe I    
   5332.176         Ca I    
   5332.299         Ca I    
   5332.396         Ne II   
   5332.396         Ne II   
   5332.50          N I     
   5332.558         Ne II   
   5332.6611        Fe I    
   5332.71545       Ar II   
   5332.8           S I     
   5332.888         C II    
   5332.8997        Fe I    
   5333.102         S II    
   5333.3067        Ne I    
   5333.315         S II    
   5333.3407        Fe I    
   5333.37          N I     
   5333.654         Ca III  
   5333.935         S II    
   5333.987         S II    
   5334.            N VI    
   5334.0           N I     
   5334.0340        Ar II   
   5334.106         Ni III  
   5334.14          N I     
   5334.17          N I     
   5334.3265        Fe I    
   5334.394         Fe III  
   5334.47          S IV    
   5334.527         Ni II   
   5334.57          N I     
   5334.789         C II    
   5334.80          N II    
   5335.            Al VI   
   5335.            Al VI   
   5335.10192       Ar II   
   5335.253         Fe II   
   5335.5404        Ni I    
   5335.55          O II    
   5335.55          O II    
   5335.555         Ni III  
   5335.5933        Ar II   
   5335.6           S I     
   5335.7           C IV    
   5335.7           C IV    
   5335.7           C IV    
   5335.7057        Ne I    
   5335.9008        Ar II   
   5335.9143        Ar II   
   5336.0           S I     
   5336.09          N VII   
   5336.116         Ni II   
   5336.196         Ni II   
   5336.3           Ca I    
   5336.467         Fe III  
   5336.470         Fe III  
   5336.7           N I     
   5336.9385        Ar II   
   5337.0           N I     
   5337.0           N I     
   5337.1           O I     
   5337.2462        Ar II   
   5337.2597        Ar II   
   5337.372         Ca I    
   5337.384         Ni II
   5337.395         C III   
   5337.398         Fe II   
   5337.478         Ca III  
   5337.505         Fe II   
   5337.817         Ni II   
   5337.8675        Ar II   
   5338.057         Ni III  
   5338.10092       Ar II   
   5338.3           S I     
   5338.3           S I     
   5338.3           S I     
   5338.3363        Fe I    
   5338.546         Ca I    
   5338.7           S I     
   5338.7           S I     
   5338.7           S I     
   5338.7           S I     
   5338.7           S I     
   5338.7           S I     
   5338.729         N II    
   5339.06          N I     
   5339.097         Ni II   
   5339.177         Ni II   
   5339.188         Ca II   
   5339.188         Ca II   
   5339.188         Ca II   
   5339.32885       Ar II   
   5339.585         Fe II   
   5339.596         Fe II   
   5339.884         Ni II   
   5339.924         Fe III  
   5339.9294        Fe I    
   5339.94          O V     
   5340.01          C I     
   5340.033         Fe II   
   5340.0509        Fe II   
   5340.067         Ni II   
   5340.095         Fe II   
   5340.2           S I     
   5340.2           S I     
   5340.207         N II    
   5340.378         S II    
   5340.535         Fe III  
   5340.652         Ni II   
   5340.657         Ni II   
   5340.657         Ni II   
   5340.7           O IV    
   5340.71          Mg III  
   5341.0238        Fe I    
   5341.0948        Ne I    
   5341.2           S I     
   5341.2           S I     
   5341.2           S I     
   5341.3           N III   
   5341.4494        Ne I    
   5341.474         C III   
   5341.6           S I     
   5341.60768       Ar II   
   5341.792         Ar I    
   5342.07          Si II   
   5342.224         Fe III  
   5342.290         Ni II   
   5342.3457        Ar II   
   5342.38          C II    
   5342.4029        Fe I    
   5342.50          C II    
   5342.50          C II    
   5342.6236        Ne I    
   5342.690         Ni II   
   5342.7709        Fe I    
   5342.90          N II    
   5342.9289        Fe I    
   5343.            Ar VIII 
   5343.0032        Ne I    
   5343.112         Ni II   
   5343.2           S VI    
   5343.2           S VI    
   5343.23450       Ar II   
   5343.2835        Ne I    
   5343.429         Ni II   
   5343.489         Ca I    
   5343.5863        Fe I    
   5343.7071        Ni I    
   5343.794         Ca I    
   5343.8           S I     
   5343.858         C I     
   5343.863         Fe III  
   5343.864         Fe II   
   5343.91          Ar I    
   5343.9510        Fe I    
   5344.0493        N I     
   5344.095         Fe II   
   5344.12          Si I    
   5344.123         Ca I    
   5344.152         Ni II   
   5344.235         Ni III  
   5344.269         Ni II   
   5344.288         Ar I    
   5344.30          N I     
   5344.309         Fe III  
   5344.446         Ca I    
   5344.446         Fe III  
   5344.52345       Ar II   
   5344.61          Si I    
   5344.7304        Fe I    
   5344.8           S I     
   5344.8           S I     
   5344.8179        Ni I    
   5344.823         Ca I    
   5345.093         Ca I    
   5345.123         S II    
   5345.15          Si I    
   5345.197         Ca I    
   5345.214         Ca I    
   5345.275         S II    
   5345.312         Ni III  
   5345.59          C I     
   5345.614         Ca I    
   5345.629         Ni II   
   5345.712         S II    
   5345.741         Fe II   
   5345.767         Ne I    
   5345.78          Si I    
   5345.832         Ar I    
   5345.881         C III   
   5345.90          N II    
   5345.955         Fe II   
   5345.976         Mg I    
   5345.976         Mg I    
   5345.976         Mg I    
   5346.029         Ca I    
   5346.084         S II    
   5346.26          Si II   
   5346.29          Si I    
   5346.384         Fe III  
   5346.481         Ca I    
   5346.481         S II    
   5346.49          N I     
   5346.5710        Fe II   
   5346.573         Ni III  
   5346.694         Fe II   
   5346.70          N I     
   5346.813         Fe III  
   5346.8135        Ni I    
   5346.856         Fe II   
   5346.882         Fe III  
   5346.961         Ca I    
   5347.0           N I     
   5347.0           N I     
   5347.07          Si I    
   5347.0726        Ni I    
   5347.1249        Fe I    
   5347.190         Fe II   
   5347.2           N I     
   5347.2           N I     
   5347.256         Ni II   
   5347.2896        Fe I    
   5347.37          C I     
   5347.3712        Fe I    
   5347.375         Fe II   
   5347.436         Ar I    
   5347.467         Ca I    
   5347.645         Ar I    
   5347.7081        Ni I    
   5347.785         Si I    
   5347.89          O II    
   5347.9           S I     
   5347.9           S I     
   5347.9           S I     
   5347.9           S I     
   5347.9           S I     
   5347.9           S I     
   5348.008         Ca I    
   5348.237         Fe II   
   5348.2636        Ar II   
   5348.3           N I     
   5348.3           N I     
   5348.506         Fe III  
   5348.563         Si I    
   5348.569         Ni II   
   5348.594         Ca I    
   5348.66          Ar I    
   5348.754         Ca I    
   5348.7699        Fe I    
   5348.815         C III   
   5348.973         Ni III  
   5349.036         Ni II
   5349.05          Ar I    
   5349.064         Ar I    
   5349.14          C I     
   5349.180         Fe II   
   5349.201         Ca I    
   5349.2023        Ne I    
   5349.38          Si I    
   5349.465         S II    
   5349.4654        Ca I    
   5349.6           S I     
   5349.6           S I     
   5349.7           O V     
   5349.7376        Fe I    
   5349.857         Ca I    
   5349.888         Ca I    
   5349.992         Fe II   
   5350.022         Fe II   
   5350.138         Ca III  
   5350.218         Fe III  
   5350.237         Fe II   
   5350.24          Si I    
   5350.26          C I     
   5350.4           O IV    
   5350.4           O V     
   5350.46          Ar I    
   5350.550         Ca I    
   5350.590         Ar I    
   5350.68          Ca I    
   5350.731         Ca III  
   5350.771         Fe III  
   5350.817         Fe II   
   5350.831         Fe III  
   5350.91          N IV    
   5351.006         Ni II   
   5351.215         Ni II   
   5351.218         Ca III  
   5351.22          Si I    
   5351.232         N II    
   5351.286         Ni II   
   5351.3           O V     
   5351.303         Ca I    
   5351.323         Ar I    
   5351.4           Ar I    
   5351.624         Na III  
   5351.773         Ni II   
   5351.773         Ni II   
   5351.8395        Ni I    
   5351.845         Ni II   
   5351.845         Ni II   
   5351.933         Fe II   
   5352.1           S I     
   5352.1           S I     
   5352.1           S I     
   5352.1           Si V    
   5352.108         Ca I    
   5352.126         Fe III  
   5352.22          Si I    
   5352.235         Ni III  
   5352.237         Ni III  
   5352.2936        Ni I    
   5352.3610        Fe I    
   5352.458         Fe III  
   5352.46          N III   
   5352.650         Fe III  
   5352.73980       Ar II   
   5352.9           S I     
   5352.9           S I     
   5352.9           S I     
   5352.965         Ca I    
   5353.079         Fe II   
   5353.097         Fe III  
   5353.235         C III   
   5353.251         Fe II   
   5353.28          Si I    
   5353.3           Ca I    
   5353.3           S I     
   5353.35          O II
   5353.3739        Fe I    
   5353.381         Ni II   
   5353.387         Fe III  
   5353.3914        Ni I    
   5353.4404        Fe I    
   5353.45          N I     
   5353.508         Ne I    
   5353.7           Ca I    
   5353.719         Fe III  
   5353.773         Ca I    
   5353.780         Ne II   
   5353.837         Ne II   
   5353.894         Ca I    
   5353.9           O I     
   5353.9           O I     
   5353.9951        Fe II   
   5354.101         Fe III  
   5354.1296        Fe I    
   5354.256         Ca III  
   5354.31          N I     
   5354.35          S IV    
   5354.3883        N I     
   5354.46          Si I    
   5354.732         Ne II   
   5354.77610       Ar II   
   5354.8335        Ar II   
   5354.8468        Ar II   
   5354.85          Si II   
   5354.886         Ca I    
   5355.            N V     
   5355.004         Fe III  
   5355.01          C I     
   5355.1622        Ne I    
   5355.225         Ni II   
   5355.31          N I     
   5355.3392        Ne I    
   5355.403         Ar I    
   5355.419         Fe II   
   5355.4220        Ne I    
   5355.468         Ca I    
   5355.4900        Fe I    
   5355.6           O V     
   5355.77          Si I    
   5355.8643        Ar II   
   5355.893         S II    
   5355.9           N I     
   5355.957         Fe II   
   5355.970         Ca I    
   5355.99          Ar I    
   5356.465         Ar I    
   5356.489         Ar I    
   5356.6226        N I     
   5356.633         Ca I    
   5357.0           Al V    
   5357.083         Fe II   
   5357.1           O IV    
   5357.1           C IV    
   5357.1           C IV    
   5357.1           C IV    
   5357.141         Ca I    
   5357.2           N I     
   5357.2           N I     
   5357.24          Si I    
   5357.240         Ar I    
   5357.317         S II    
   5357.337         Ni II   
   5357.3400        Ni I    
   5357.518         Fe III  
   5357.71          N IV    
   5357.72          N I     
   5357.756         Ca I    
   5357.7758        Ar II   
   5357.8360        Ar II   
   5357.8493        Ar II   
   5358.0022        Ne I    
   5358.06          O II    
   5358.1           Si V    
   5358.1133        Fe I    
   5358.196         Ne II   
   5358.247         Ne II   
   5358.26          Si II   
   5358.2645        Ar II   
   5358.3785        Ar II   
   5358.379         S II    
   5358.40          O II    
   5358.408         Ca I    
   5358.4395        Fe I    
   5358.523         Fe III  
   5358.62925       Ar II   
   5358.724         Ar I    
   5358.76          Si I    
   5358.80          O II    
   5358.876         Fe II   
   5358.963         Ne II   
   5359.023         Ni II   
   5359.0673        Ar II   
   5359.074         Ca I    
   5359.164         Ne II   
   5359.246         Fe II   
   5359.3           O I     
   5359.5           S I     
   5359.5           S I     
   5359.537         Ni II   
   5359.59          O II    
   5359.6248        N I     
   5359.787         Ca I    
   5359.8285        Ni I    
   5359.925         C III   
   5360.0103        Ne I    
   5360.18          Mg IV   
   5360.261         Fe III  
   5360.337         Fe II   
   5360.34          Si I    
   5360.4235        Ne I    
   5360.4729        Fe I    
   5360.486         Fe II   
   5360.491         Ca I    
   5360.897         S II    
   5360.980         Ni II   
   5361.016         Ca I    
   5361.278         Ca I    
   5361.3865        Ni I    
   5361.4           S I     
   5361.4           S I     
   5361.512         Ni II
   5361.541         Ni II   
   5361.6254        Fe I    
   5361.74          O II    
   5361.86          N II    
   5361.9           O I     
   5362.2788        Fe I    
   5362.32          Si I    
   5362.51          O IV    
   5362.697         S II    
   5362.741         Fe II   
   5362.944         Ca I    
   5362.967         Fe II   
   5362.970         Ca III  
   5363.0129        Fe I    
   5363.367         Fe III  
   5363.45          C II    
   5363.764         Fe III  
   5363.764         Fe III  
   5363.80          O II    
   5364.049         Ni II   
   5364.15413       Ar II   
   5364.3733        Fe I    
   5364.394         Ca I    
   5364.43          Si I    
   5364.579         Ni II   
   5364.66          C II    
   5364.762         Ca I    
   5364.8710        Fe I    
   5365.0           O I     
   5365.0           S I     
   5365.0           S I     
   5365.0           S I     
   5365.0           S I     
   5365.0           S I     
   5365.0           S I     
   5365.0           S I     
   5365.1080        Ni I    
   5365.140         Ni II   
   5365.140         Ni II   
   5365.1923        Fe I    
   5365.3559        Fe I    
   5365.3988        Fe I    
   5365.4           O IV    
   5365.48796       Ar II   
   5365.6850        Fe I    
   5365.707         Ca III  
   5365.739         Ni II   
   5365.8362        Fe I    
   5366.1           N I     
   5366.1           N I     
   5366.125         Ni II   
   5366.19          Si II   
   5366.207         Fe II   
   5366.2205        Ne I    
   5366.4204        Fe I    
   5366.47          Si I    
   5366.652         Ca I    
   5366.834         Ni II   
   5366.880         Fe II   
   5367.0104        N I     
   5367.197         Ni II   
   5367.28          C II    
   5367.4           S I     
   5367.4660        Fe I    
   5367.5446        Fe I    
   5367.575         Fe II   
   5367.655         S II    
   5367.736         C II    
   5367.9           S I     
   5367.9           S I     
   5367.9           S I     
   5368.059         Fe III  
   5368.08          C II    
   5368.148         Ni II   
   5368.2773        Fe I    
   5368.34          C II    
   5368.4362        Fe I    
   5368.45          C II    
   5368.4840        Fe I    
   5368.54          C II    
   5368.779         Ca I    
   5368.8           O I     
   5368.914         Fe II   
   5368.95          Si I    
   5369.004         Fe III  
   5369.051         Fe II   
   5369.096         Ne III  
   5369.190         Fe II   
   5369.3233        Fe I    
   5369.600         Ar I    
   5369.618         S III   
   5369.731         Ni II   
   5369.81          O II    
   5369.930         Ne II   
   5369.9613        Fe I    
   5369.976         Ni II   
   5370.014         Ar I    
   5370.04          N II    
   5370.2           N I     
   5370.284         Fe II   
   5370.30          Ca II   
   5370.309         Fe II   
   5370.39          C II    
   5370.41          Si II   
   5370.429         Ne III  
   5370.435         Fe II   
   5370.54          O II    
   5370.6987        N I     
   5371.251         Ca I    
   5371.275         Fe II   
   5371.33          Al II   
   5371.3304        Ni I    
   5371.4366        Fe I    
   5371.45          Al II   
   5371.4894        Fe I    
   5371.53          Al II   
   5371.595         Fe III  
   5371.6005        Fe I    
   5371.849         Fe II   
   5371.934         Ca I    
   5371.95          Si I    
   5372.0           Ca I    
   5372.192         Fe III  
   5372.285         Ar I    
   5372.3102        Ne I    
   5372.31563       Ar II   
   5372.409         Fe III  
   5372.54          Al II   
   5372.6060        N I     
   5372.63          Al II   
   5372.6654        N I     
   5372.680         Si II   
   5372.700         Ni II   
   5372.71          O V     
   5372.718         Si II   
   5372.735         Si II   
   5372.7368        Ni I    
   5372.81          Ca II   
   5372.81          Ca II   
   5373.009         Ni II
   5373.0480        Ar II   
   5373.06          Al IV   
   5373.07          N II    
   5373.18          Al II   
   5373.203         Ca III  
   5373.391         Ni II   
   5373.49          C II    
   5373.49          C II    
   5373.4942        Ar I    
   5373.503         Ni II   
   5373.535         Ni III  
   5373.679         Ne II   
   5373.7089        Fe I    
   5373.771         Ca I    
   5373.778         Ne II   
   5373.858         Ne II   
   5373.999         Ar I    
   5373.999         Ca I    
   5374.058         Ca I    
   5374.090         Ne III  
   5374.2           O VII   
   5374.2           O VII   
   5374.2           O VII   
   5374.2           S I     
   5374.2           S I     
   5374.2           S I     
   5374.208         Ne II   
   5374.23          C II    
   5374.341         C I     
   5374.554         Ca I    
   5374.693         Si I    
   5374.873         Fe II   
   5374.875         Ni II   
   5374.9767        Ne I    
   5375.            Al VIII
   5375.            Al VIII
   5375.138         Ne II   
   5375.2616        Fe I    
   5375.386         Ca I    
   5375.456         Ca III  
   5375.471         Fe III  
   5375.566         Fe III  
   5375.57          O II    
   5375.7324        Fe I    
   5375.745         Ne II   
