w fl
7997.9329722 14060000.0
7998.0129519 14130000.0
7998.0929323 14170000.0
7998.1729136 14180000.0
7998.2528956 14180000.0
7998.3328785 14180000.0
7998.4128621 14180000.0
7998.4928466 14180000.0
7998.5728318 14180000.0
7998.6528178 14180000.0
7998.7328047 14180000.0
7998.8127923 14180000.0
7998.8927808 14180000.0
7998.97277 14180000.0
7999.0527601 14180000.0
7999.1327509 14180000.0
7999.2127426 14180000.0
7999.292735 14180000.0
7999.3727283 14180000.0
7999.4527223 14180000.0
7999.5327172 14180000.0
7999.6127128 14180000.0
7999.6927093 14180000.0
7999.7727065 14180000.0
7999.8527046 14180000.0
7999.9327034 14170000.0
8000.0127031 14170000.0
8000.0927035 14170000.0
8000.1727047 14170000.0
8000.2527068 14170000.0
8000.3327096 14170000.0
8000.4127133 14170000.0
8000.4927177 14150000.0
8000.572723 14140000.0
8000.652729 14120000.0
8000.7327359 14110000.0
8000.8127435 14100000.0
8000.892752 14100000.0
8000.9727612 14100000.0
8001.0527713 14090000.0
8001.1327821 14090000.0
8001.2127938 14090000.0
8001.2928062 14090000.0
8001.3728195 14100000.0
8001.4528335 14100000.0
8001.5328484 14110000.0
8001.612864 14110000.0
8001.6928805 14130000.0
8001.7728977 14140000.0
8001.8529158 14150000.0
8001.9329346 14160000.0
8002.0129543 14160000.0
8002.0929747 14160000.0
8002.172996 14160000.0
8002.253018 14160000.0
8002.3330409 14160000.0
8002.4130645 14160000.0
8002.493089 14160000.0
8002.5731142 14160000.0
8002.6531403 14160000.0
8002.7331671 14160000.0
8002.8131948 14160000.0
8002.8932232 14160000.0
8002.9732525 14160000.0
8003.0532825 14160000.0
8003.1333134 14160000.0
8003.213345 14150000.0
8003.2933775 14150000.0
8003.3734107 14150000.0
8003.4534448 14150000.0
8003.5334796 14150000.0
8003.6135153 14150000.0
8003.6935517 14150000.0
8003.773589 14150000.0
8003.8536271 14150000.0
8003.9336659 14150000.0
8004.0137056 14150000.0
8004.093746 14150000.0
8004.1737873 14150000.0
8004.2538293 14150000.0
8004.3338722 14150000.0
8004.4139159 14150000.0
8004.4939603 14150000.0
8004.5740056 14150000.0
8004.6540516 14150000.0
8004.7340985 14150000.0
8004.8141462 14150000.0
8004.8941946 14140000.0
8004.9742439 14140000.0
8005.054294 14140000.0
8005.1343448 14140000.0
8005.2143965 14140000.0
8005.2944489 14140000.0
8005.3745022 14140000.0
8005.4545563 14140000.0
8005.5346111 14140000.0
8005.6146668 14140000.0
8005.6947233 14140000.0
8005.7747805 14140000.0
8005.8548386 14140000.0
8005.9348975 14140000.0
8006.0149571 14140000.0
8006.0950176 14140000.0
8006.1750789 14140000.0
8006.255141 14140000.0
8006.3352038 14140000.0
8006.4152675 14140000.0
8006.495332 14140000.0
8006.5753972 14140000.0
8006.6554633 14140000.0
8006.7355302 14140000.0
8006.8155979 14140000.0
8006.8956663 14140000.0
8006.9757356 14140000.0
8007.0558057 14140000.0
8007.1358766 14140000.0
8007.2159483 14130000.0
8007.2960207 14130000.0
8007.376094 14130000.0
8007.4561681 14130000.0
8007.536243 14130000.0
8007.6163187 14130000.0
8007.6963951 14130000.0
8007.7764724 14130000.0
8007.8565505 14130000.0
8007.9366294 14130000.0
8008.0167091 14130000.0
8008.0967896 14130000.0
8008.1768709 14120000.0
8008.256953 14120000.0
8008.3370358 14120000.0
8008.4171195 14120000.0
8008.497204 14120000.0
8008.5772893 14120000.0
8008.6573754 14120000.0
8008.7374623 14120000.0
8008.81755 14120000.0
8008.8976385 14120000.0
8008.9777278 14120000.0
8009.0578179 14120000.0
8009.1379088 14120000.0
8009.2180005 14120000.0
8009.298093 14120000.0
8009.3781863 14120000.0
8009.4582804 14120000.0
8009.5383753 14120000.0
8009.618471 14120000.0
8009.6985675 14120000.0
8009.7786648 14120000.0
8009.8587629 14120000.0
8009.9388618 14120000.0
8010.0189615 14120000.0
8010.099062 14120000.0
8010.1791634 14120000.0
8010.2592655 14110000.0
8010.3393684 14110000.0
8010.4194721 14110000.0
8010.4995766 14110000.0
8010.5796819 14110000.0
8010.659788 14110000.0
8010.739895 14110000.0
8010.8200027 14110000.0
8010.9001112 14110000.0
8010.9802205 14110000.0
8011.0603306 14110000.0
8011.1404416 14110000.0
8011.2205533 14110000.0
8011.3006658 14110000.0
8011.3807791 14110000.0
8011.4608933 14110000.0
8011.5410082 14110000.0
8011.6211239 14110000.0
8011.7012405 14110000.0
8011.7813578 14110000.0
8011.8614759 14110000.0
8011.9415949 14110000.0
8012.0217146 14110000.0
8012.1018351 14100000.0
8012.1819565 14100000.0
8012.2620786 14100000.0
8012.3422016 14100000.0
8012.4223253 14100000.0
8012.5024499 14100000.0
8012.5825752 14100000.0
8012.6627013 14100000.0
8012.7428283 14100000.0
8012.822956 14100000.0
8012.9030846 14100000.0
8012.9832139 14100000.0
8013.0633441 14100000.0
8013.143475 14100000.0
8013.2236068 14100000.0
8013.3037394 14100000.0
8013.3838727 14100000.0
8013.4640069 14100000.0
8013.5441418 14100000.0
8013.6242776 14090000.0
8013.7044142 14090000.0
8013.7845515 14090000.0
8013.8646897 14090000.0
8013.9448287 14090000.0
8014.0249684 14090000.0
8014.105109 14090000.0
8014.1852504 14090000.0
8014.2653925 14090000.0
8014.3455355 14090000.0
8014.4256793 14090000.0
8014.5058239 14090000.0
8014.5859693 14090000.0
8014.6661154 14090000.0
8014.7462624 14090000.0
8014.8264102 14080000.0
8014.9065588 14080000.0
8014.9867082 14080000.0
8015.0668584 14080000.0
8015.1470093 14080000.0
8015.2271611 14090000.0
8015.3073137 14090000.0
8015.3874671 14090000.0
8015.4676213 14090000.0
8015.5477763 14090000.0
8015.6279321 14090000.0
8015.7080887 14090000.0
8015.7882461 14090000.0
8015.8684043 14090000.0
8015.9485633 14090000.0
8016.0287231 14090000.0
8016.1088837 14080000.0
8016.1890451 14080000.0
8016.2692074 14080000.0
8016.3493704 14080000.0
8016.4295342 14080000.0
8016.5096988 14070000.0
8016.5898642 14070000.0
8016.6700304 14060000.0
8016.7501975 14060000.0
8016.8303653 14060000.0
8016.9105339 14050000.0
8016.9907033 14050000.0
8017.0708736 14050000.0
8017.1510446 14050000.0
8017.2312164 14050000.0
8017.3113891 14050000.0
8017.3915625 14050000.0
8017.4717367 14050000.0
8017.5519118 14060000.0
8017.6320876 14060000.0
8017.7122642 14060000.0
8017.7924417 14070000.0
8017.8726199 14070000.0
8017.952799 14070000.0
8018.0329788 14070000.0
8018.1131595 14070000.0
8018.1933409 14070000.0
8018.2735232 14070000.0
8018.3537062 14070000.0
8018.4338901 14070000.0
8018.5140748 14070000.0
8018.5942602 14070000.0
8018.6744465 14070000.0
8018.7546335 14070000.0
8018.8348214 14070000.0
8018.9150101 14070000.0
8018.9951996 14070000.0
8019.0753898 14070000.0
8019.1555809 14060000.0
8019.2357728 14060000.0
8019.3159655 14060000.0
8019.3961589 14060000.0
8019.4763532 14060000.0
8019.5565483 14060000.0
8019.6367442 14060000.0
8019.7169409 14060000.0
8019.7971384 14060000.0
8019.8773367 14060000.0
8019.9575358 14060000.0
8020.0377356 14060000.0
8020.1179363 14060000.0
8020.1981378 14050000.0
8020.2783401 14050000.0
8020.3585433 14050000.0
8020.4387472 14050000.0
8020.5189519 14050000.0
8020.5991574 14050000.0
8020.6793637 14050000.0
8020.7595708 14050000.0
8020.8397787 14050000.0
8020.9199874 14040000.0
8021.000197 14040000.0
8021.0804073 14050000.0
8021.1606184 14050000.0
8021.2408303 14050000.0
8021.3210431 14050000.0
8021.4012566 14050000.0
8021.4814709 14050000.0
8021.5616861 14050000.0
8021.641902 14050000.0
8021.7221187 14050000.0
8021.8023363 14050000.0
8021.8825546 14050000.0
8021.9627738 14050000.0
8022.0429937 14050000.0
8022.1232145 14050000.0
8022.203436 14050000.0
8022.2836584 14050000.0
8022.3638815 14050000.0
8022.4441055 14050000.0
8022.5243303 14050000.0
8022.6045558 14040000.0
8022.6847822 14040000.0
8022.7650094 14040000.0
8022.8452373 14030000.0
8022.9254661 14020000.0
8023.0056957 14010000.0
8023.0859261 14000000.0
8023.1661572 14000000.0
8023.2463892 13990000.0
8023.326622 13990000.0
8023.4068556 13990000.0
8023.48709 13990000.0
8023.5673252 13990000.0
8023.6475612 13990000.0
8023.727798 13990000.0
8023.8080356 13990000.0
8023.888274 14000000.0
8023.9685132 14010000.0
8024.0487532 14020000.0
8024.128994 14030000.0
8024.2092356 14030000.0
8024.289478 14040000.0
8024.3697212 14040000.0
8024.4499652 14040000.0
8024.5302101 14040000.0
8024.6104557 14040000.0
8024.6907021 14040000.0
8024.7709493 14040000.0
8024.8511974 14040000.0
8024.9314462 14040000.0
8025.0116958 14040000.0
8025.0919463 14030000.0
8025.1721975 14030000.0
8025.2524496 14030000.0
8025.3327024 14030000.0
8025.4129561 14030000.0
8025.4932105 14030000.0
8025.5734658 14030000.0
8025.6537218 14030000.0
8025.7339787 14030000.0
8025.8142363 14030000.0
8025.8944948 14030000.0
8025.9747541 14030000.0
8026.0550141 14030000.0
8026.135275 14030000.0
8026.2155367 14030000.0
8026.2957992 14030000.0
8026.3760624 14030000.0
8026.4563265 14030000.0
8026.5365914 14030000.0
8026.6168571 14020000.0
8026.6971236 14020000.0
8026.7773909 14020000.0
8026.857659 14020000.0
8026.9379279 14020000.0
8027.0181976 14020000.0
8027.0984681 14020000.0
8027.1787394 14020000.0
8027.2590115 14020000.0
8027.3392844 14020000.0
8027.4195581 14020000.0
8027.4998326 14020000.0
8027.5801079 14020000.0
8027.6603841 14020000.0
8027.740661 14020000.0
8027.8209387 14020000.0
8027.9012172 14020000.0
8027.9814966 14020000.0
8028.0617767 14010000.0
8028.1420577 14010000.0
8028.2223394 14010000.0
8028.3026219 14010000.0
8028.3829053 14010000.0
8028.4631894 14000000.0
8028.5434744 14000000.0
8028.6237601 14000000.0
8028.7040467 14000000.0
8028.7843341 14000000.0
8028.8646222 14000000.0
8028.9449112 14000000.0
8029.025201 14000000.0
8029.1054915 14000000.0
8029.1857829 14000000.0
8029.2660751 14000000.0
8029.3463681 14000000.0
8029.4266619 14000000.0
8029.5069564 14000000.0
8029.5872518 14000000.0
8029.667548 14000000.0
8029.747845 14000000.0
8029.8281428 14000000.0
8029.9084414 13990000.0
8029.9887408 13990000.0
8030.069041 13980000.0
8030.1493421 13980000.0
8030.2296439 13980000.0
8030.3099465 13980000.0
8030.3902499 13970000.0
8030.4705541 13970000.0
8030.5508592 13970000.0
8030.631165 13980000.0
8030.7114716 13980000.0
8030.7917791 13980000.0
8030.8720873 13980000.0
8030.9523963 13990000.0
8031.0327062 13990000.0
8031.1130168 13990000.0
8031.1933283 14000000.0
8031.2736405 14000000.0
8031.3539536 14000000.0
8031.4342675 14000000.0
8031.5145821 14000000.0
8031.5948976 14000000.0
8031.6752139 14000000.0
8031.7555309 14000000.0
8031.8358488 13990000.0
8031.9161675 13990000.0
8031.996487 13990000.0
8032.0768073 13990000.0
8032.1571283 13990000.0
8032.2374502 13990000.0
8032.3177729 13990000.0
8032.3980964 13990000.0
8032.4784207 13990000.0
8032.5587458 13990000.0
8032.6390718 13990000.0
8032.7193985 13990000.0
8032.799726 13990000.0
8032.8800543 13990000.0
8032.9603834 13990000.0
8033.0407133 13990000.0
8033.1210441 13990000.0
8033.2013756 13990000.0
8033.2817079 13990000.0
8033.3620411 13990000.0
8033.442375 13990000.0
8033.5227098 13990000.0
8033.6030453 13990000.0
8033.6833817 13980000.0
8033.7637188 13980000.0
8033.8440568 13980000.0
8033.9243955 13980000.0
8034.0047351 13980000.0
8034.0850755 13980000.0
8034.1654166 13980000.0
8034.2457586 13980000.0
8034.3261014 13980000.0
8034.406445 13980000.0
8034.4867894 13980000.0
8034.5671346 13980000.0
8034.6474806 13980000.0
8034.7278273 13980000.0
8034.8081749 13980000.0
8034.8885234 13980000.0
8034.9688726 13980000.0
8035.0492226 13980000.0
8035.1295734 13980000.0
8035.209925 13980000.0
8035.2902774 13980000.0
8035.3706306 13970000.0
8035.4509847 13970000.0
8035.5313395 13970000.0
8035.6116951 13970000.0
8035.6920516 13970000.0
8035.7724088 13970000.0
8035.8527669 13970000.0
8035.9331257 13970000.0
8036.0134854 13970000.0
8036.0938458 13970000.0
8036.1742071 13970000.0
8036.2545691 13970000.0
8036.334932 13970000.0
8036.4152957 13970000.0
8036.4956602 13970000.0
8036.5760254 13970000.0
8036.6563915 13960000.0
8036.7367584 13960000.0
8036.8171261 13960000.0
8036.8974946 13960000.0
8036.9778639 13960000.0
8037.058234 13960000.0
8037.1386049 13960000.0
8037.2189766 13960000.0
8037.2993491 13960000.0
8037.3797224 13960000.0
8037.4600965 13950000.0
8037.5404715 13950000.0
8037.6208472 13950000.0
8037.7012237 13960000.0
8037.7816011 13960000.0
8037.8619792 13960000.0
8037.9423581 13960000.0
8038.0227379 13960000.0
8038.1031184 13960000.0
8038.1834998 13960000.0
8038.2638819 13960000.0
8038.3442649 13960000.0
8038.4246487 13960000.0
8038.5050332 13960000.0
8038.5854186 13960000.0
8038.6658048 13960000.0
8038.7461918 13950000.0
8038.8265795 13950000.0
8038.9069681 13950000.0
8038.9873575 13950000.0
8039.0677477 13950000.0
8039.1481387 13950000.0
8039.2285305 13950000.0
8039.3089231 13950000.0
8039.3893165 13950000.0
8039.4697107 13950000.0
8039.5501058 13950000.0
8039.6305016 13950000.0
8039.7108982 13950000.0
8039.7912956 13950000.0
8039.8716939 13950000.0
8039.9520929 13950000.0
8040.0324928 13950000.0
8040.1128934 13950000.0
8040.1932949 13950000.0
8040.2736971 13950000.0
8040.3541002 13950000.0
8040.434504 13950000.0
8040.5149087 13950000.0
8040.5953142 13950000.0
8040.6757204 13950000.0
8040.7561275 13950000.0
8040.8365354 13950000.0
8040.9169441 13950000.0
8040.9973536 13950000.0
8041.0777639 13950000.0
8041.158175 13940000.0
8041.2385869 13940000.0
8041.3189996 13940000.0
8041.3994131 13940000.0
8041.4798274 13940000.0
8041.5602425 13940000.0
8041.6406585 13940000.0
8041.7210752 13940000.0
8041.8014927 13940000.0
8041.8819111 13940000.0
8041.9623302 13930000.0
8042.0427501 13930000.0
8042.1231709 13930000.0
8042.2035924 13930000.0
8042.2840148 13930000.0
8042.364438 13930000.0
8042.4448619 13930000.0
8042.5252867 13930000.0
8042.6057123 13930000.0
8042.6861387 13940000.0
8042.7665658 13940000.0
8042.8469938 13940000.0
8042.9274226 13940000.0
8043.0078522 13940000.0
8043.0882826 13930000.0
8043.1687138 13930000.0
8043.2491458 13930000.0
8043.3295786 13930000.0
8043.4100123 13930000.0
8043.4904467 13930000.0
8043.5708819 13930000.0
8043.6513179 13930000.0
8043.7317548 13930000.0
8043.8121924 13930000.0
8043.8926309 13930000.0
8043.9730701 13930000.0
8044.0535102 13930000.0
8044.133951 13930000.0
8044.2143927 13930000.0
8044.2948351 13930000.0
8044.3752784 13930000.0
8044.4557225 13930000.0
8044.5361674 13930000.0
8044.616613 13930000.0
8044.6970595 13920000.0
8044.7775068 13920000.0
8044.8579549 13920000.0
8044.9384038 13920000.0
8045.0188535 13920000.0
8045.099304 13920000.0
8045.1797554 13920000.0
8045.2602075 13920000.0
8045.3406604 13920000.0
8045.4211141 13920000.0
8045.5015687 13920000.0
8045.582024 13920000.0
8045.6624801 13920000.0
8045.7429371 13920000.0
8045.8233948 13920000.0
8045.9038534 13920000.0
8045.9843128 13920000.0
8046.0647729 13920000.0
8046.1452339 13920000.0
8046.2256957 13910000.0
8046.3061582 13910000.0
8046.3866216 13910000.0
8046.4670858 13910000.0
8046.5475508 13910000.0
8046.6280166 13910000.0
8046.7084832 13910000.0
8046.7889506 13910000.0
8046.8694188 13910000.0
8046.9498878 13910000.0
8047.0303577 13900000.0
8047.1108283 13900000.0
8047.1912997 13900000.0
8047.2717719 13900000.0
8047.352245 13900000.0
8047.4327188 13900000.0
8047.5131935 13890000.0
8047.5936689 13880000.0
8047.6741452 13870000.0
8047.7546223 13860000.0
8047.8351001 13860000.0
8047.9155788 13850000.0
8047.9960583 13850000.0
8048.0765386 13850000.0
8048.1570196 13850000.0
8048.2375015 13850000.0
8048.3179842 13850000.0
8048.3984677 13850000.0
8048.478952 13850000.0
8048.5594372 13850000.0
8048.6399231 13860000.0
8048.7204098 13860000.0
8048.8008973 13870000.0
8048.8813857 13880000.0
8048.9618748 13890000.0
8049.0423647 13900000.0
8049.1228555 13900000.0
8049.203347 13900000.0
8049.2838394 13900000.0
8049.3643325 13900000.0
8049.4448265 13900000.0
8049.5253213 13900000.0
8049.6058168 13900000.0
8049.6863132 13900000.0
8049.7668104 13900000.0
8049.8473084 13900000.0
8049.9278072 13890000.0
8050.0083068 13890000.0
8050.0888072 13890000.0
8050.1693084 13890000.0
8050.2498104 13890000.0
8050.3303133 13890000.0
8050.4108169 13890000.0
8050.4913213 13890000.0
8050.5718265 13890000.0
8050.6523326 13890000.0
8050.7328394 13890000.0
8050.8133471 13890000.0
8050.8938555 13890000.0
8050.9743648 13890000.0
8051.0548749 13890000.0
8051.1353857 13890000.0
8051.2158974 13890000.0
8051.2964099 13880000.0
8051.3769232 13880000.0
8051.4574373 13880000.0
8051.5379522 13880000.0
8051.6184679 13880000.0
8051.6989844 13880000.0
8051.7795017 13880000.0
8051.8600198 13880000.0
8051.9405387 13880000.0
8052.0210584 13880000.0
8052.101579 13880000.0
8052.1821003 13880000.0
8052.2626225 13880000.0
8052.3431454 13880000.0
8052.4236692 13880000.0
8052.5041937 13880000.0
8052.5847191 13880000.0
8052.6652453 13880000.0
8052.7457722 13880000.0
8052.8263 13880000.0
8052.9068286 13880000.0
8052.987358 13880000.0
8053.0678882 13880000.0
8053.1484192 13880000.0
8053.228951 13880000.0
8053.3094836 13880000.0
8053.390017 13880000.0
8053.4705512 13880000.0
8053.5510863 13880000.0
8053.6316221 13880000.0
8053.7121587 13880000.0
8053.7926962 13870000.0
8053.8732344 13870000.0
8053.9537735 13870000.0
8054.0343133 13870000.0
8054.114854 13870000.0
8054.1953955 13870000.0
8054.2759378 13870000.0
8054.3564808 13870000.0
8054.4370247 13870000.0
8054.5175694 13870000.0
8054.5981149 13870000.0
8054.6786612 13870000.0
8054.7592083 13870000.0
8054.8397562 13870000.0
8054.920305 13870000.0
8055.0008545 13870000.0
8055.0814048 13870000.0
8055.161956 13870000.0
8055.2425079 13870000.0
8055.3230606 13870000.0
8055.4036142 13860000.0
8055.4841686 13860000.0
8055.5647237 13860000.0
8055.6452797 13860000.0
8055.7258365 13860000.0
8055.806394 13860000.0
8055.8869524 13860000.0
8055.9675116 13860000.0
8056.0480716 13860000.0
8056.1286324 13860000.0
8056.209194 13860000.0
8056.2897564 13860000.0
8056.3703197 13860000.0
8056.4508837 13860000.0
8056.5314485 13860000.0
8056.6120142 13860000.0
8056.6925806 13860000.0
8056.7731478 13860000.0
8056.8537159 13860000.0
8056.9342848 13850000.0
8057.0148544 13850000.0
8057.0954249 13850000.0
8057.1759962 13850000.0
8057.2565683 13850000.0
8057.3371411 13850000.0
8057.4177148 13850000.0
8057.4982893 13850000.0
8057.5788646 13850000.0
8057.6594408 13850000.0
8057.7400177 13850000.0
8057.8205954 13850000.0
8057.9011739 13850000.0
8057.9817533 13850000.0
8058.0623334 13850000.0
8058.1429143 13850000.0
8058.2234961 13850000.0
8058.3040786 13850000.0
8058.384662 13850000.0
8058.4652462 13850000.0
8058.5458312 13850000.0
8058.6264169 13850000.0
8058.7070035 13850000.0
8058.7875909 13850000.0
8058.8681791 13850000.0
8058.9487681 13850000.0
8059.0293579 13850000.0
8059.1099485 13850000.0
8059.19054 13850000.0
8059.2711322 13850000.0
8059.3517252 13850000.0
8059.4323191 13840000.0
8059.5129137 13840000.0
8059.5935092 13840000.0
8059.6741054 13840000.0
8059.7547025 13840000.0
8059.8353004 13840000.0
8059.915899 13840000.0
8059.9964985 13840000.0
8060.0770988 13840000.0
8060.1576999 13830000.0
8060.2383018 13820000.0
8060.3189045 13810000.0
8060.399508 13800000.0
8060.4801123 13790000.0
8060.5607174 13780000.0
8060.6413234 13780000.0
8060.7219301 13780000.0
8060.8025377 13780000.0
8060.883146 13780000.0
8060.9637552 13780000.0
8061.0443651 13780000.0
8061.1249759 13780000.0
8061.2055875 13790000.0
8061.2861998 13790000.0
8061.366813 13800000.0
8061.447427 13810000.0
8061.5280418 13820000.0
8061.6086574 13830000.0
8061.6892738 13830000.0
8061.769891 13830000.0
8061.8505091 13820000.0
8061.9311279 13820000.0
8062.0117475 13820000.0
8062.092368 13820000.0
8062.1729892 13820000.0
8062.2536113 13810000.0
8062.3342341 13810000.0
8062.4148578 13810000.0
8062.4954822 13810000.0
8062.5761075 13810000.0
8062.6567336 13810000.0
8062.7373605 13820000.0
8062.8179882 13820000.0
8062.8986167 13820000.0
8062.979246 13820000.0
8063.0598761 13820000.0
8063.140507 13820000.0
8063.2211388 13820000.0
8063.3017713 13820000.0
8063.3824046 13820000.0
8063.4630388 13820000.0
8063.5436737 13820000.0
8063.6243095 13820000.0
8063.7049461 13820000.0
8063.7855834 13820000.0
8063.8662216 13820000.0
8063.9468606 13810000.0
8064.0275004 13810000.0
8064.108141 13810000.0
8064.1887824 13810000.0
8064.2694246 13800000.0
8064.3500676 13800000.0
8064.4307114 13800000.0
8064.5113561 13800000.0
8064.5920015 13800000.0
8064.6726478 13800000.0
8064.7532948 13800000.0
8064.8339427 13800000.0
8064.9145913 13800000.0
8064.9952408 13800000.0
8065.0758911 13800000.0
8065.1565421 13810000.0
8065.237194 13810000.0
8065.3178467 13810000.0
8065.3985002 13810000.0
8065.4791545 13810000.0
8065.5598097 13810000.0
8065.6404656 13810000.0
8065.7211223 13810000.0
8065.8017798 13810000.0
8065.8824382 13810000.0
8065.9630973 13810000.0
8066.0437573 13810000.0
8066.124418 13800000.0
8066.2050796 13800000.0
8066.285742 13800000.0
8066.3664052 13800000.0
8066.4470691 13800000.0
8066.5277339 13800000.0
8066.6083995 13800000.0
8066.6890659 13800000.0
8066.7697332 13800000.0
8066.8504012 13800000.0
8066.93107 13800000.0
8067.0117396 13800000.0
8067.0924101 13800000.0
8067.1730813 13800000.0
8067.2537534 13800000.0
8067.3344262 13800000.0
8067.4150999 13800000.0
8067.4957744 13800000.0
8067.5764497 13800000.0
8067.6571257 13800000.0
8067.7378026 13800000.0
8067.8184803 13800000.0
8067.8991588 13800000.0
8067.9798382 13800000.0
8068.0605183 13800000.0
8068.1411992 13800000.0
8068.2218809 13800000.0
8068.3025635 13800000.0
8068.3832468 13800000.0
8068.463931 13790000.0
8068.544616 13790000.0
8068.6253017 13790000.0
8068.7059883 13790000.0
8068.7866757 13790000.0
8068.8673639 13790000.0
8068.9480529 13790000.0
8069.0287427 13790000.0
8069.1094333 13790000.0
8069.1901247 13790000.0
8069.2708169 13790000.0
8069.35151 13790000.0
8069.4322038 13790000.0
8069.5128984 13790000.0
8069.5935939 13790000.0
8069.6742901 13790000.0
8069.7549872 13790000.0
8069.8356851 13790000.0
8069.9163838 13790000.0
8069.9970833 13790000.0
8070.0777835 13790000.0
8070.1584846 13790000.0
8070.2391866 13790000.0
8070.3198893 13790000.0
8070.4005928 13790000.0
8070.4812971 13790000.0
8070.5620023 13780000.0
8070.6427082 13780000.0
8070.7234149 13780000.0
8070.8041225 13780000.0
8070.8848309 13780000.0
8070.96554 13780000.0
8071.04625 13780000.0
8071.1269608 13780000.0
8071.2076724 13780000.0
8071.2883848 13780000.0
8071.369098 13780000.0
8071.449812 13770000.0
8071.5305268 13770000.0
8071.6112425 13770000.0
8071.6919589 13770000.0
8071.7726761 13770000.0
8071.8533942 13770000.0
8071.934113 13770000.0
8072.0148327 13770000.0
8072.0955532 13770000.0
8072.1762745 13760000.0
8072.2569965 13760000.0
8072.3377194 13760000.0
8072.4184431 13760000.0
8072.4991676 13760000.0
8072.579893 13760000.0
8072.6606191 13750000.0
8072.741346 13750000.0
8072.8220737 13750000.0
8072.9028023 13750000.0
8072.9835316 13750000.0
8073.0642618 13750000.0
8073.1449928 13760000.0
8073.2257245 13760000.0
8073.3064571 13760000.0
8073.3871905 13760000.0
8073.4679247 13770000.0
8073.5486597 13770000.0
8073.6293955 13770000.0
8073.7101321 13770000.0
8073.7908696 13760000.0
8073.8716078 13760000.0
8073.9523468 13760000.0
8074.0330867 13760000.0
8074.1138273 13760000.0
8074.1945688 13760000.0
8074.2753111 13760000.0
8074.3560541 13760000.0
8074.436798 13760000.0
8074.5175427 13760000.0
8074.5982882 13760000.0
8074.6790345 13760000.0
8074.7597816 13760000.0
8074.8405295 13760000.0
8074.9212783 13760000.0
8075.0020278 13760000.0
8075.0827782 13760000.0
8075.1635293 13760000.0
8075.2442813 13750000.0
8075.325034 13750000.0
8075.4057876 13750000.0
8075.486542 13750000.0
8075.5672972 13750000.0
8075.6480532 13750000.0
8075.72881 13750000.0
8075.8095676 13750000.0
8075.890326 13750000.0
8075.9710852 13750000.0
8076.0518453 13750000.0
8076.1326061 13750000.0
8076.2133678 13750000.0
8076.2941302 13750000.0
8076.3748935 13750000.0
8076.4556575 13750000.0
8076.5364224 13750000.0
8076.6171881 13750000.0
8076.6979546 13750000.0
8076.7787219 13750000.0
8076.85949 13750000.0
8076.9402589 13740000.0
8077.0210287 13740000.0
8077.1017992 13740000.0
8077.1825705 13740000.0
8077.2633427 13740000.0
8077.3441156 13740000.0
8077.4248894 13740000.0
8077.505664 13740000.0
8077.5864394 13740000.0
8077.6672155 13740000.0
8077.7479925 13740000.0
8077.8287703 13740000.0
8077.909549 13740000.0
8077.9903284 13740000.0
8078.0711086 13740000.0
8078.1518896 13740000.0
8078.2326715 13740000.0
8078.3134541 13740000.0
8078.3942376 13740000.0
8078.4750218 13740000.0
8078.5558069 13740000.0
8078.6365928 13740000.0
8078.7173795 13740000.0
8078.798167 13740000.0
8078.8789553 13740000.0
8078.9597444 13740000.0
8079.0405343 13740000.0
8079.1213251 13740000.0
8079.2021166 13740000.0
8079.2829089 13740000.0
8079.3637021 13740000.0
8079.444496 13740000.0
8079.5252908 13740000.0
8079.6060864 13740000.0
8079.6868828 13740000.0
8079.76768 13730000.0
8079.848478 13730000.0
8079.9292768 13730000.0
8080.0100764 13730000.0
8080.0908768 13720000.0
8080.171678 13720000.0
8080.2524801 13720000.0
8080.3332829 13710000.0
8080.4140866 13710000.0
8080.4948911 13710000.0
8080.5756963 13710000.0
8080.6565024 13710000.0
8080.7373093 13710000.0
8080.818117 13710000.0
8080.8989255 13710000.0
8080.9797348 13710000.0
8081.0605449 13710000.0
8081.1413559 13710000.0
8081.2221676 13710000.0
8081.3029801 13720000.0
8081.3837935 13720000.0
8081.4646077 13720000.0
8081.5454226 13720000.0
8081.6262384 13720000.0
8081.707055 13720000.0
8081.7878724 13720000.0
8081.8686906 13720000.0
8081.9495096 13720000.0
8082.0303294 13720000.0
8082.11115 13720000.0
8082.1919715 13720000.0
8082.2727937 13720000.0
8082.3536168 13720000.0
8082.4344406 13720000.0
8082.5152653 13720000.0
8082.5960908 13710000.0
8082.6769171 13710000.0
8082.7577441 13710000.0
8082.838572 13710000.0
8082.9194008 13710000.0
8083.0002303 13710000.0
8083.0810606 13710000.0
8083.1618917 13710000.0
8083.2427237 13710000.0
8083.3235564 13700000.0
8083.40439 13700000.0
8083.4852244 13710000.0
8083.5660595 13710000.0
8083.6468955 13710000.0
8083.7277323 13710000.0
8083.8085699 13710000.0
8083.8894083 13710000.0
8083.9702475 13710000.0
8084.0510876 13710000.0
8084.1319284 13710000.0
8084.21277 13710000.0
8084.2936125 13710000.0
8084.3744557 13710000.0
8084.4552998 13710000.0
8084.5361447 13710000.0
8084.6169904 13710000.0
8084.6978369 13700000.0
8084.7786842 13700000.0
8084.8595323 13700000.0
8084.9403812 13700000.0
8085.0212309 13700000.0
8085.1020815 13700000.0
